source_id,edge_type,target_id,layer,confidence,evidence,vocab
SCTID:1003605004,is_a,SCTID:833278008,ontology,1.0,,SNOMEDCT
SCTID:1003605004,interprets,SCTID:414174009,ontology,1.0,,SNOMEDCT
SCTID:1003605004,has_interpretation,SCTID:263654008,ontology,1.0,,SNOMEDCT
SCTID:1003605004,finding_site,SCTID:81745001,ontology,1.0,,SNOMEDCT
SCTID:1003605004,due_to,SCTID:44054006,ontology,1.0,,SNOMEDCT
SCTID:1003605004,is_a,SCTID:422099009,ontology,1.0,,SNOMEDCT
SCTID:102621000119101,due_to,SCTID:44054006,ontology,1.0,,SNOMEDCT
SCTID:102621000119101,is_a,SCTID:422014003,ontology,1.0,,SNOMEDCT
SCTID:102621000119101,is_a,SCTID:422183001,ontology,1.0,,SNOMEDCT
SCTID:102621000119101,associated_morphology,SCTID:56208002,ontology,1.0,,SNOMEDCT
SCTID:102621000119101,finding_site,SCTID:39937001,ontology,1.0,,SNOMEDCT
SCTID:102781000119107,due_to,SCTID:46635009,ontology,1.0,,SNOMEDCT
SCTID:102781000119107,is_a,SCTID:127011001,ontology,1.0,,SNOMEDCT
SCTID:102781000119107,finding_site,SCTID:3057000,ontology,1.0,,SNOMEDCT
SCTID:102781000119107,is_a,SCTID:368521000119107,ontology,1.0,,SNOMEDCT
SCTID:103981000119101,due_to,SCTID:73211009,ontology,1.0,,SNOMEDCT
SCTID:103981000119101,is_a,SCTID:59276001,ontology,1.0,,SNOMEDCT
SCTID:103981000119101,after,SCTID:387713003,ontology,1.0,,SNOMEDCT
SCTID:103981000119101,associated_morphology,SCTID:13018008,ontology,1.0,,SNOMEDCT
SCTID:103981000119101,finding_site,SCTID:5665001,ontology,1.0,,SNOMEDCT
SCTID:103981000119101,is_a,SCTID:385486001,ontology,1.0,,SNOMEDCT
SCTID:104941000119109,due_to,SCTID:46635009,ontology,1.0,,SNOMEDCT
SCTID:104941000119109,is_a,SCTID:420789003,ontology,1.0,,SNOMEDCT
SCTID:104941000119109,associated_morphology,SCTID:449735000,ontology,1.0,,SNOMEDCT
SCTID:104941000119109,is_a,SCTID:770324004,ontology,1.0,,SNOMEDCT
SCTID:104941000119109,finding_site,SCTID:5665001,ontology,1.0,,SNOMEDCT
SCTID:104951000119106,due_to,SCTID:46635009,ontology,1.0,,SNOMEDCT
SCTID:104951000119106,is_a,SCTID:312910009,ontology,1.0,,SNOMEDCT
SCTID:104951000119106,associated_morphology,SCTID:50960005,ontology,1.0,,SNOMEDCT
SCTID:104951000119106,finding_site,SCTID:47538007,ontology,1.0,,SNOMEDCT
SCTID:104951000119106,is_a,SCTID:739681000,ontology,1.0,,SNOMEDCT
SCTID:104961000119108,due_to,SCTID:44054006,ontology,1.0,,SNOMEDCT
SCTID:104961000119108,is_a,SCTID:422034002,ontology,1.0,,SNOMEDCT
SCTID:104961000119108,finding_site,SCTID:5665001,ontology,1.0,,SNOMEDCT
SCTID:104961000119108,associated_morphology,SCTID:449735000,ontology,1.0,,SNOMEDCT
SCTID:104961000119108,is_a,SCTID:770324004,ontology,1.0,,SNOMEDCT
SCTID:105401000119101,due_to,SCTID:61823004,ontology,1.0,,SNOMEDCT
SCTID:105401000119101,finding_site,SCTID:113331007,ontology,1.0,,SNOMEDCT
SCTID:105401000119101,is_a,SCTID:116225000,ontology,1.0,,SNOMEDCT
SCTID:105401000119101,is_a,SCTID:51002006,ontology,1.0,,SNOMEDCT
SCTID:105401000119101,is_a,SCTID:237601000,ontology,1.0,,SNOMEDCT
SCTID:106281000119103,is_a,SCTID:10754881000119104,ontology,1.0,,SNOMEDCT
SCTID:106281000119103,finding_site,SCTID:113331007,ontology,1.0,,SNOMEDCT
SCTID:10656231000119100,is_a,SCTID:103001000119108,ontology,1.0,,SNOMEDCT
SCTID:10656231000119100,due_to,SCTID:46635009,ontology,1.0,,SNOMEDCT
SCTID:10656231000119100,associated_morphology,SCTID:56208002,ontology,1.0,,SNOMEDCT
SCTID:10656231000119100,finding_site,SCTID:52034004,ontology,1.0,,SNOMEDCT
SCTID:10656231000119100,is_a,SCTID:301021005,ontology,1.0,,SNOMEDCT
SCTID:10656231000119100,is_a,SCTID:711168000,ontology,1.0,,SNOMEDCT
SCTID:10656231000119100,is_a,SCTID:422183001,ontology,1.0,,SNOMEDCT
SCTID:10656231000119100,is_a,SCTID:280137006,ontology,1.0,,SNOMEDCT
SCTID:10656231000119100,is_a,SCTID:87491000119107,ontology,1.0,,SNOMEDCT
SCTID:10656271000119102,is_a,SCTID:140391000119101,ontology,1.0,,SNOMEDCT
SCTID:10656271000119102,is_a,SCTID:103001000119108,ontology,1.0,,SNOMEDCT
SCTID:10656271000119102,due_to,SCTID:44054006,ontology,1.0,,SNOMEDCT
SCTID:10656271000119102,associated_morphology,SCTID:56208002,ontology,1.0,,SNOMEDCT
SCTID:10656271000119102,finding_site,SCTID:52034004,ontology,1.0,,SNOMEDCT
SCTID:10656271000119102,is_a,SCTID:711168000,ontology,1.0,,SNOMEDCT
SCTID:10656271000119102,is_a,SCTID:102621000119101,ontology,1.0,,SNOMEDCT
SCTID:10656271000119102,is_a,SCTID:280137006,ontology,1.0,,SNOMEDCT
SCTID:10660471000119109,due_to,SCTID:44054006,ontology,1.0,,SNOMEDCT
SCTID:10660471000119109,is_a,SCTID:1521000119100,ontology,1.0,,SNOMEDCT
SCTID:10660471000119109,associated_morphology,SCTID:56208002,ontology,1.0,,SNOMEDCT
SCTID:10660471000119109,finding_site,SCTID:22335008,ontology,1.0,,SNOMEDCT
SCTID:10660471000119109,is_a,SCTID:860978005,ontology,1.0,,SNOMEDCT
SCTID:10661671000119102,due_to,SCTID:44054006,ontology,1.0,,SNOMEDCT
SCTID:10661671000119102,is_a,SCTID:1521000119100,ontology,1.0,,SNOMEDCT
SCTID:10661671000119102,associated_morphology,SCTID:56208002,ontology,1.0,,SNOMEDCT
SCTID:10661671000119102,finding_site,SCTID:7769000,ontology,1.0,,SNOMEDCT
SCTID:10661671000119102,is_a,SCTID:860977000,ontology,1.0,,SNOMEDCT
SCTID:10753491000119101,is_a,SCTID:11687002,ontology,1.0,,SNOMEDCT
SCTID:10753491000119101,finding_site,SCTID:113331007,ontology,1.0,,SNOMEDCT
SCTID:10753491000119101,is_a,SCTID:199745000,ontology,1.0,,SNOMEDCT
SCTID:10753491000119101,during,SCTID:236973005,ontology,1.0,,SNOMEDCT
SCTID:10753491000119101,occurrence,SCTID:1156682000,ontology,1.0,,SNOMEDCT
SCTID:10754881000119104,is_a,SCTID:76751001,ontology,1.0,,SNOMEDCT
SCTID:10754881000119104,finding_site,SCTID:113331007,ontology,1.0,,SNOMEDCT
SCTID:109171000119104,due_to,SCTID:46635009,ontology,1.0,,SNOMEDCT
SCTID:109171000119104,associated_morphology,SCTID:79654002,ontology,1.0,,SNOMEDCT
SCTID:109171000119104,finding_site,SCTID:5665001,ontology,1.0,,SNOMEDCT
SCTID:109171000119104,is_a,SCTID:420789003,ontology,1.0,,SNOMEDCT
SCTID:109171000119104,is_a,SCTID:770323005,ontology,1.0,,SNOMEDCT
SCTID:110141000119100,due_to,SCTID:46635009,ontology,1.0,,SNOMEDCT
SCTID:110141000119100,is_a,SCTID:95344007,ontology,1.0,,SNOMEDCT
SCTID:110141000119100,is_a,SCTID:420868002,ontology,1.0,,SNOMEDCT
SCTID:110141000119100,associated_morphology,SCTID:56208002,ontology,1.0,,SNOMEDCT
SCTID:110141000119100,finding_site,SCTID:61685007,ontology,1.0,,SNOMEDCT
SCTID:110171000119107,due_to,SCTID:44054006,ontology,1.0,,SNOMEDCT
SCTID:110171000119107,is_a,SCTID:95344007,ontology,1.0,,SNOMEDCT
SCTID:110171000119107,is_a,SCTID:422014003,ontology,1.0,,SNOMEDCT
SCTID:110171000119107,associated_morphology,SCTID:56208002,ontology,1.0,,SNOMEDCT
SCTID:110171000119107,finding_site,SCTID:61685007,ontology,1.0,,SNOMEDCT
SCTID:110181000119105,due_to,SCTID:44054006,ontology,1.0,,SNOMEDCT
SCTID:110181000119105,finding_site,SCTID:84782009,ontology,1.0,,SNOMEDCT
SCTID:110181000119105,is_a,SCTID:1511000119107,ontology,1.0,,SNOMEDCT
SCTID:110181000119105,is_a,SCTID:789588003,ontology,1.0,,SNOMEDCT
SCTID:110181000119105,is_a,SCTID:127011001,ontology,1.0,,SNOMEDCT
SCTID:111231000119109,due_to,SCTID:44054006,ontology,1.0,,SNOMEDCT
SCTID:111231000119109,is_a,SCTID:761000119102,ontology,1.0,,SNOMEDCT
SCTID:111231000119109,is_a,SCTID:365795001,ontology,1.0,,SNOMEDCT
SCTID:111231000119109,is_a,SCTID:124042003,ontology,1.0,,SNOMEDCT
SCTID:111231000119109,has_interpretation,SCTID:281302008,ontology,1.0,,SNOMEDCT
SCTID:111231000119109,interprets,SCTID:14740000,ontology,1.0,,SNOMEDCT
SCTID:111231000119109,has_interpretation,SCTID:281300000,ontology,1.0,,SNOMEDCT
SCTID:111231000119109,interprets,SCTID:17888004,ontology,1.0,,SNOMEDCT
SCTID:111231000119109,is_a,SCTID:1172654005,ontology,1.0,,SNOMEDCT
SCTID:111307005,is_a,SCTID:237836003,ontology,1.0,,SNOMEDCT
SCTID:111307005,is_a,SCTID:609569007,ontology,1.0,,SNOMEDCT
SCTID:111307005,occurrence,SCTID:255399007,ontology,1.0,,SNOMEDCT
SCTID:111307005,associated_morphology,SCTID:49755003,ontology,1.0,,SNOMEDCT
SCTID:111307005,pathological_process,SCTID:308490002,ontology,1.0,,SNOMEDCT
SCTID:111307005,is_a,SCTID:65094009,ontology,1.0,,SNOMEDCT
SCTID:111307005,is_a,SCTID:199879009,ontology,1.0,,SNOMEDCT
SCTID:111307005,finding_site,SCTID:113331007,ontology,1.0,,SNOMEDCT
SCTID:111307005,finding_site,SCTID:89545001,ontology,1.0,,SNOMEDCT
SCTID:111307005,is_a,SCTID:399959003,ontology,1.0,,SNOMEDCT
SCTID:111307005,is_a,SCTID:763325000,ontology,1.0,,SNOMEDCT
SCTID:111307005,is_a,SCTID:85995004,ontology,1.0,,SNOMEDCT
SCTID:111307005,is_a,SCTID:363104002,ontology,1.0,,SNOMEDCT
SCTID:111307005,finding_site,SCTID:39937001,ontology,1.0,,SNOMEDCT
SCTID:111307005,is_a,SCTID:363070008,ontology,1.0,,SNOMEDCT
SCTID:111307005,due_to,SCTID:782964007,ontology,1.0,,SNOMEDCT
SCTID:111307005,interprets,SCTID:1153637007,ontology,1.0,,SNOMEDCT
SCTID:111307005,has_interpretation,SCTID:281300000,ontology,1.0,,SNOMEDCT
SCTID:111556005,due_to,SCTID:73211009,ontology,1.0,,SNOMEDCT
SCTID:111556005,is_a,SCTID:420422005,ontology,1.0,,SNOMEDCT
SCTID:111556005,interprets,SCTID:33747003,ontology,1.0,,SNOMEDCT
SCTID:111556005,has_interpretation,SCTID:281302008,ontology,1.0,,SNOMEDCT
SCTID:111556005,interprets,SCTID:81065003,ontology,1.0,,SNOMEDCT
SCTID:111556005,has_interpretation,SCTID:281300000,ontology,1.0,,SNOMEDCT
SCTID:111556005,interprets,SCTID:401156005,ontology,1.0,,SNOMEDCT
SCTID:1142044000,is_a,SCTID:609563008,ontology,1.0,,SNOMEDCT
SCTID:1142044000,is_a,SCTID:199231005,ontology,1.0,,SNOMEDCT
SCTID:1142044000,finding_site,SCTID:113331007,ontology,1.0,,SNOMEDCT
SCTID:1142044000,due_to,SCTID:2492009,ontology,1.0,,SNOMEDCT
SCTID:1142044000,occurrence,SCTID:1156670009,ontology,1.0,,SNOMEDCT
SCTID:1144894004,is_a,SCTID:50620007,ontology,1.0,,SNOMEDCT
SCTID:1144894004,due_to,SCTID:73211009,ontology,1.0,,SNOMEDCT
SCTID:1144894004,finding_site,SCTID:53520000,ontology,1.0,,SNOMEDCT
SCTID:1144894004,is_a,SCTID:424736006,ontology,1.0,,SNOMEDCT
SCTID:1144894004,finding_site,SCTID:84782009,ontology,1.0,,SNOMEDCT
SCTID:11530004,is_a,SCTID:73211009,ontology,1.0,,SNOMEDCT
SCTID:11530004,finding_site,SCTID:113331007,ontology,1.0,,SNOMEDCT
SCTID:11687002,is_a,SCTID:198609003,ontology,1.0,,SNOMEDCT
SCTID:11687002,is_a,SCTID:199223000,ontology,1.0,,SNOMEDCT
SCTID:11687002,finding_site,SCTID:113331007,ontology,1.0,,SNOMEDCT
SCTID:11687002,is_a,SCTID:1269101009,ontology,1.0,,SNOMEDCT
SCTID:11687002,occurrence,SCTID:1260236009,ontology,1.0,,SNOMEDCT
SCTID:11687002,associated_with,SCTID:29555009,literature,0.7,VEP abnormalities are detectable even in the short-term hyperglycemia of GDM,PubMed
SCTID:1172389004,due_to,SCTID:75524006,ontology,1.0,,SNOMEDCT
SCTID:1172389004,is_a,SCTID:138811000119100,ontology,1.0,,SNOMEDCT
SCTID:1196922005,is_a,SCTID:713457002,ontology,1.0,,SNOMEDCT
SCTID:1196922005,interprets,SCTID:251727006,ontology,1.0,,SNOMEDCT
SCTID:1196922005,due_to,SCTID:44054006,ontology,1.0,,SNOMEDCT
SCTID:1196922005,interprets,SCTID:251721007,ontology,1.0,,SNOMEDCT
SCTID:1196922005,has_interpretation,SCTID:260392004,ontology,1.0,,SNOMEDCT
SCTID:1196922005,finding_site,SCTID:48362000,ontology,1.0,,SNOMEDCT
SCTID:1196922005,associated_morphology,SCTID:26036001,ontology,1.0,,SNOMEDCT
SCTID:1196922005,associated_morphology,SCTID:13018008,ontology,1.0,,SNOMEDCT
SCTID:1196922005,is_a,SCTID:422099009,ontology,1.0,,SNOMEDCT
SCTID:1196923000,is_a,SCTID:713457002,ontology,1.0,,SNOMEDCT
SCTID:1196923000,interprets,SCTID:251727006,ontology,1.0,,SNOMEDCT
SCTID:1196923000,due_to,SCTID:46635009,ontology,1.0,,SNOMEDCT
SCTID:1196923000,interprets,SCTID:251721007,ontology,1.0,,SNOMEDCT
SCTID:1196923000,has_interpretation,SCTID:260392004,ontology,1.0,,SNOMEDCT
SCTID:1196923000,finding_site,SCTID:48362000,ontology,1.0,,SNOMEDCT
SCTID:1196923000,associated_morphology,SCTID:26036001,ontology,1.0,,SNOMEDCT
SCTID:1196923000,associated_morphology,SCTID:13018008,ontology,1.0,,SNOMEDCT
SCTID:1196923000,is_a,SCTID:739681000,ontology,1.0,,SNOMEDCT
SCTID:1197592001,is_a,SCTID:11164009,ontology,1.0,,SNOMEDCT
SCTID:1197592001,is_a,SCTID:237836003,ontology,1.0,,SNOMEDCT
SCTID:1197592001,is_a,SCTID:363070008,ontology,1.0,,SNOMEDCT
SCTID:1197592001,is_a,SCTID:363104002,ontology,1.0,,SNOMEDCT
SCTID:1197592001,is_a,SCTID:5969009,ontology,1.0,,SNOMEDCT
SCTID:1197592001,is_a,SCTID:763325000,ontology,1.0,,SNOMEDCT
SCTID:1197592001,finding_site,SCTID:113331007,ontology,1.0,,SNOMEDCT
SCTID:1197592001,pathological_process,SCTID:308490002,ontology,1.0,,SNOMEDCT
SCTID:1197592001,has_interpretation,SCTID:281300000,ontology,1.0,,SNOMEDCT
SCTID:1197592001,due_to,SCTID:782964007,ontology,1.0,,SNOMEDCT
SCTID:1197592001,interprets,SCTID:1153637007,ontology,1.0,,SNOMEDCT
SCTID:119831000119106,due_to,SCTID:44054006,ontology,1.0,,SNOMEDCT
SCTID:119831000119106,is_a,SCTID:170766006,ontology,1.0,,SNOMEDCT
SCTID:119831000119106,is_a,SCTID:422014003,ontology,1.0,,SNOMEDCT
SCTID:120711000119108,due_to,SCTID:46635009,ontology,1.0,,SNOMEDCT
SCTID:120711000119108,is_a,SCTID:170766006,ontology,1.0,,SNOMEDCT
SCTID:120711000119108,is_a,SCTID:420868002,ontology,1.0,,SNOMEDCT
SCTID:120731000119103,due_to,SCTID:44054006,ontology,1.0,,SNOMEDCT
SCTID:120731000119103,is_a,SCTID:237633009,ontology,1.0,,SNOMEDCT
SCTID:120731000119103,is_a,SCTID:422014003,ontology,1.0,,SNOMEDCT
SCTID:120731000119103,has_interpretation,SCTID:281300000,ontology,1.0,,SNOMEDCT
SCTID:120731000119103,interprets,SCTID:434912009,ontology,1.0,,SNOMEDCT
SCTID:1217068008,is_a,SCTID:46635009,ontology,1.0,,SNOMEDCT
SCTID:1217068008,finding_site,SCTID:113331007,ontology,1.0,,SNOMEDCT
SCTID:1217674007,is_a,SCTID:128080005,ontology,1.0,,SNOMEDCT
SCTID:1217674007,is_a,SCTID:25093002,ontology,1.0,,SNOMEDCT
SCTID:1217674007,due_to,SCTID:73211009,ontology,1.0,,SNOMEDCT
SCTID:1217674007,finding_site,SCTID:15775008,ontology,1.0,,SNOMEDCT
SCTID:1217674007,associated_morphology,SCTID:107669003,ontology,1.0,,SNOMEDCT
SCTID:1217674007,finding_site,SCTID:28726007,ontology,1.0,,SNOMEDCT
SCTID:1217674007,associated_morphology,SCTID:409774005,ontology,1.0,,SNOMEDCT
SCTID:123763000,is_a,SCTID:73211009,ontology,1.0,,SNOMEDCT
SCTID:123763000,finding_site,SCTID:56329008,ontology,1.0,,SNOMEDCT
SCTID:123763000,is_a,SCTID:399244003,ontology,1.0,,SNOMEDCT
SCTID:1251386008,is_a,SCTID:238981002,ontology,1.0,,SNOMEDCT
SCTID:1251386008,is_a,SCTID:95320005,ontology,1.0,,SNOMEDCT
SCTID:1251386008,due_to,SCTID:73211009,ontology,1.0,,SNOMEDCT
SCTID:1251386008,finding_site,SCTID:39937001,ontology,1.0,,SNOMEDCT
SCTID:1255271005,is_a,SCTID:103276001,ontology,1.0,,SNOMEDCT
SCTID:1255271005,is_a,SCTID:106018006,ontology,1.0,,SNOMEDCT
SCTID:1255271005,is_a,SCTID:363104002,ontology,1.0,,SNOMEDCT
SCTID:1255271005,is_a,SCTID:42658009,ontology,1.0,,SNOMEDCT
SCTID:1255271005,is_a,SCTID:60700002,ontology,1.0,,SNOMEDCT
SCTID:1255271005,is_a,SCTID:763597000,ontology,1.0,,SNOMEDCT
SCTID:1255271005,is_a,SCTID:85995004,ontology,1.0,,SNOMEDCT
SCTID:1255271005,finding_site,SCTID:113331007,ontology,1.0,,SNOMEDCT
SCTID:1255271005,finding_site,SCTID:91159003,ontology,1.0,,SNOMEDCT
SCTID:1255271005,interprets,SCTID:47078008,ontology,1.0,,SNOMEDCT
SCTID:1255271005,has_interpretation,SCTID:1250004,ontology,1.0,,SNOMEDCT
SCTID:1255271005,finding_site,SCTID:21483005,ontology,1.0,,SNOMEDCT
SCTID:1255271005,associated_morphology,SCTID:107669003,ontology,1.0,,SNOMEDCT
SCTID:1255271005,finding_site,SCTID:3058005,ontology,1.0,,SNOMEDCT
SCTID:1255271005,is_a,SCTID:46635009,ontology,1.0,,SNOMEDCT
SCTID:1255271005,is_a,SCTID:788953003,ontology,1.0,,SNOMEDCT
SCTID:1255271005,has_interpretation,SCTID:260379002,ontology,1.0,,SNOMEDCT
SCTID:1259048007,is_a,SCTID:3548001,ontology,1.0,,SNOMEDCT
SCTID:1259048007,is_a,SCTID:424736006,ontology,1.0,,SNOMEDCT
SCTID:1259048007,is_a,SCTID:609611008,ontology,1.0,,SNOMEDCT
SCTID:1259048007,due_to,SCTID:73211009,ontology,1.0,,SNOMEDCT
SCTID:1259048007,finding_site,SCTID:36582005,ontology,1.0,,SNOMEDCT
SCTID:1259048007,associated_morphology,SCTID:52988006,ontology,1.0,,SNOMEDCT
SCTID:1259048007,is_a,SCTID:297945000,ontology,1.0,,SNOMEDCT
SCTID:1259048007,is_a,SCTID:710349003,ontology,1.0,,SNOMEDCT
SCTID:126534007,is_a,SCTID:126535008,ontology,1.0,,SNOMEDCT
SCTID:126534007,is_a,SCTID:3900008,ontology,1.0,,SNOMEDCT
SCTID:126534007,due_to,SCTID:73211009,ontology,1.0,,SNOMEDCT
SCTID:126534007,finding_site,SCTID:84782009,ontology,1.0,,SNOMEDCT
SCTID:126534007,is_a,SCTID:789585000,ontology,1.0,,SNOMEDCT
SCTID:126535008,is_a,SCTID:49455004,ontology,1.0,,SNOMEDCT
SCTID:126535008,is_a,SCTID:85423005,ontology,1.0,,SNOMEDCT
SCTID:126535008,due_to,SCTID:73211009,ontology,1.0,,SNOMEDCT
SCTID:126535008,finding_site,SCTID:84782009,ontology,1.0,,SNOMEDCT
SCTID:127011001,due_to,SCTID:73211009,ontology,1.0,,SNOMEDCT
SCTID:127011001,finding_site,SCTID:3057000,ontology,1.0,,SNOMEDCT
SCTID:127011001,is_a,SCTID:95662005,ontology,1.0,,SNOMEDCT
SCTID:127011001,is_a,SCTID:230572002,ontology,1.0,,SNOMEDCT
SCTID:127012008,is_a,SCTID:71325002,ontology,1.0,,SNOMEDCT
SCTID:127012008,finding_site,SCTID:67769002,ontology,1.0,,SNOMEDCT
SCTID:127012008,associated_morphology,SCTID:4720007,ontology,1.0,,SNOMEDCT
SCTID:127012008,finding_site,SCTID:113331007,ontology,1.0,,SNOMEDCT
SCTID:127012008,is_a,SCTID:609569007,ontology,1.0,,SNOMEDCT
SCTID:127012008,due_to,SCTID:782964007,ontology,1.0,,SNOMEDCT
SCTID:127013003,is_a,SCTID:74627003,ontology,1.0,,SNOMEDCT
SCTID:127013003,finding_site,SCTID:64033007,ontology,1.0,,SNOMEDCT
SCTID:127013003,due_to,SCTID:73211009,ontology,1.0,,SNOMEDCT
SCTID:127013003,is_a,SCTID:90708001,ontology,1.0,,SNOMEDCT
SCTID:127013003,is_a,SCTID:49698005,ontology,1.0,,SNOMEDCT
SCTID:127013003,associated_with,SCTID:280137006,literature,0.7,"microvascular complications including diabetic neuropathy, retinopathy, nephropathy, and foot disorders",PubMed
SCTID:127013003,risk_factor_for,SCTID:280137006,literature,0.7,complicated diabetic nephropathy (OR = 3.073) were risk factors for DF development,PubMed
SCTID:127013003,associated_with,SCTID:4855003,literature,0.7,"microvascular complications including diabetic neuropathy, retinopathy, nephropathy, and foot disorders",PubMed
SCTID:127013003,risk_factor_for,SCTID:4855003,literature,0.8,the presence of DN were the influencing factors of DR || patients with diabetic nephropathy [aOR: 95% CI 2.47 (2.13-2.86)] || Diabetic nephropathy is an independent risk factor for the development and progression of diabetic retinopathy.,PubMed
SCTID:127013003,worsens,SCTID:4855003,literature,0.7,the renal injury precedes retinal damage,PubMed
SCTID:127013003,associated_with,SCTID:230572002,literature,0.7,"microvascular complications including diabetic neuropathy, retinopathy, nephropathy, and foot disorders",PubMed
SCTID:127013003,risk_factor_for,SCTID:230572002,literature,0.7,diabetic nephropathy... were associated with increased risk of DN,PubMed
SCTID:127013003,is_a,SCTID:58729003,literature,0.8,Diabetic microangiopathy is a typical problem || microvascular complications of type 1 diabetes mellitus,PubMed
SCTID:127013003,is_a,SCTID:44054006,literature,0.7,diabetic nephropathy ... in the development of type 2 diabetes mellitus,PubMed
SCTID:127013003,due_to,SCTID:44054006,literature,0.8,diabetic nephropathy || Link between retinopathy and nephropathy caused by complications of diabetes mellitus type 2,PubMed
SCTID:127013003,is_a,SCTID:433146000,literature,0.7,primary causes of end-stage renal disease,PubMed
SCTID:127013003,causes,SCTID:433146000,literature,0.7,DNP can lead to... eventually renal failure.,PubMed
SCTID:127013003,risk_factor_for,MESH:D011247,literature,0.7,diabetic nephropathy significantly increased the risk of preeclampsia,PubMed
SCTID:127013003,associated_with,MESH:D011247,literature,0.7,association of the presence of DN with preterm delivery,PubMed
SCTID:127013003,associated_with,SCTID:424736006,literature,0.7,Diabetic peripheral neuropathy (DPN) and diabetic nephropathy (DN) are two common microvascular complications,PubMed
SCTID:127013003,risk_factor_for,SCTID:53741008,literature,0.7,diabetic nephropathy increases the risk of cardiovascular disease,PubMed
SCTID:127014009,is_a,SCTID:399957001,ontology,1.0,,SNOMEDCT
SCTID:127014009,due_to,SCTID:73211009,ontology,1.0,,SNOMEDCT
SCTID:127014009,is_a,SCTID:421895002,ontology,1.0,,SNOMEDCT
SCTID:127014009,associated_morphology,SCTID:26036001,ontology,1.0,,SNOMEDCT
SCTID:127014009,finding_site,SCTID:840581000,ontology,1.0,,SNOMEDCT
SCTID:1285518004,is_a,SCTID:70694009,ontology,1.0,,SNOMEDCT
SCTID:1285518004,finding_site,SCTID:91159003,ontology,1.0,,SNOMEDCT
SCTID:1285518004,interprets,SCTID:47078008,ontology,1.0,,SNOMEDCT
SCTID:1285518004,has_interpretation,SCTID:1250004,ontology,1.0,,SNOMEDCT
SCTID:1285518004,finding_site,SCTID:724379002,ontology,1.0,,SNOMEDCT
SCTID:1285518004,associated_morphology,SCTID:13331008,ontology,1.0,,SNOMEDCT
SCTID:1285518004,finding_site,SCTID:724380004,ontology,1.0,,SNOMEDCT
SCTID:1285518004,finding_site,SCTID:113331007,ontology,1.0,,SNOMEDCT
SCTID:1285518004,has_interpretation,SCTID:260379002,ontology,1.0,,SNOMEDCT
SCTID:1285519007,is_a,SCTID:70694009,ontology,1.0,,SNOMEDCT
SCTID:1285519007,finding_site,SCTID:91159003,ontology,1.0,,SNOMEDCT
SCTID:1285519007,interprets,SCTID:47078008,ontology,1.0,,SNOMEDCT
SCTID:1285519007,has_interpretation,SCTID:1250004,ontology,1.0,,SNOMEDCT
SCTID:1285519007,finding_site,SCTID:724379002,ontology,1.0,,SNOMEDCT
SCTID:1285519007,associated_morphology,SCTID:13331008,ontology,1.0,,SNOMEDCT
SCTID:1285519007,finding_site,SCTID:724380004,ontology,1.0,,SNOMEDCT
SCTID:1285519007,finding_site,SCTID:113331007,ontology,1.0,,SNOMEDCT
SCTID:1285519007,has_interpretation,SCTID:260379002,ontology,1.0,,SNOMEDCT
SCTID:129599004,occurrence,SCTID:303114002,ontology,1.0,,SNOMEDCT
SCTID:129599004,is_a,SCTID:21584002,ontology,1.0,,SNOMEDCT
SCTID:129599004,due_to,SCTID:199223000,ontology,1.0,,SNOMEDCT
SCTID:129599004,interprets,SCTID:364589006,ontology,1.0,,SNOMEDCT
SCTID:129599004,has_interpretation,SCTID:371879000,ontology,1.0,,SNOMEDCT
SCTID:129599004,is_a,SCTID:276613009,ontology,1.0,,SNOMEDCT
SCTID:1303868000,is_a,SCTID:49817004,ontology,1.0,,SNOMEDCT
SCTID:1303868000,is_a,SCTID:782964007,ontology,1.0,,SNOMEDCT
SCTID:1303868000,due_to,SCTID:782964007,ontology,1.0,,SNOMEDCT
SCTID:1303868000,is_a,SCTID:248290002,ontology,1.0,,SNOMEDCT
SCTID:1303868000,is_a,SCTID:736652002,ontology,1.0,,SNOMEDCT
SCTID:1303868000,is_a,SCTID:736653007,ontology,1.0,,SNOMEDCT
SCTID:1303868000,pathological_process,SCTID:308490002,ontology,1.0,,SNOMEDCT
SCTID:1303868000,occurrence,SCTID:255407002,ontology,1.0,,SNOMEDCT
SCTID:1303868000,finding_site,SCTID:113331007,ontology,1.0,,SNOMEDCT
SCTID:1306699009,is_a,SCTID:59276001,ontology,1.0,,SNOMEDCT
SCTID:1306699009,due_to,SCTID:73211009,ontology,1.0,,SNOMEDCT
SCTID:1306699009,finding_site,SCTID:5665001,ontology,1.0,,SNOMEDCT
SCTID:1306699009,associated_morphology,SCTID:13018008,ontology,1.0,,SNOMEDCT
SCTID:1306700005,is_a,SCTID:1279736003,ontology,1.0,,SNOMEDCT
SCTID:1306700005,is_a,SCTID:1296709009,ontology,1.0,,SNOMEDCT
SCTID:1306700005,is_a,SCTID:816961009,ontology,1.0,,SNOMEDCT
SCTID:1306700005,is_a,SCTID:816962002,ontology,1.0,,SNOMEDCT
SCTID:1306700005,due_to,SCTID:73211009,ontology,1.0,,SNOMEDCT
SCTID:1306700005,finding_site,SCTID:5597008,ontology,1.0,,SNOMEDCT
SCTID:1306700005,associated_morphology,SCTID:13018008,ontology,1.0,,SNOMEDCT
SCTID:1306700005,finding_site,SCTID:58443009,ontology,1.0,,SNOMEDCT
